graph_name,dataset,role,node,community_id,community_size
wikivital-mathematics,wikivital-mathematics,original,888,5,92
wikivital-mathematics,wikivital-mathematics,original,770,5,92
wikivital-mathematics,wikivital-mathematics,original,1065,5,92
wikivital-mathematics,wikivital-mathematics,original,431,5,92
wikivital-mathematics,wikivital-mathematics,original,446,5,92
wikivital-mathematics,wikivital-mathematics,original,953,5,92
wikivital-mathematics,wikivital-mathematics,original,342,5,92
wikivital-mathematics,wikivital-mathematics,original,738,5,92
wikivital-mathematics,wikivital-mathematics,original,993,5,92
wikivital-mathematics,wikivital-mathematics,original,887,5,92
wikivital-mathematics,wikivital-mathematics,original,432,5,92
wikivital-mathematics,wikivital-mathematics,original,421,5,92
wikivital-mathematics,wikivital-mathematics,original,443,5,92
wikivital-mathematics,wikivital-mathematics,original,418,5,92
wikivital-mathematics,wikivital-mathematics,original,100,5,92
wikivital-mathematics,wikivital-mathematics,original,456,5,92
wikivital-mathematics,wikivital-mathematics,original,886,5,92
wikivital-mathematics,wikivital-mathematics,original,423,5,92
wikivital-mathematics,wikivital-mathematics,original,451,5,92
wikivital-mathematics,wikivital-mathematics,original,965,5,92
wikivital-mathematics,wikivital-mathematics,original,34,5,92
wikivital-mathematics,wikivital-mathematics,original,534,5,92
wikivital-mathematics,wikivital-mathematics,original,337,5,92
wikivital-mathematics,wikivital-mathematics,original,532,5,92
wikivital-mathematics,wikivital-mathematics,original,422,5,92
wikivital-mathematics,wikivital-mathematics,original,435,5,92
wikivital-mathematics,wikivital-mathematics,original,428,5,92
wikivital-mathematics,wikivital-mathematics,original,1051,5,92
wikivital-mathematics,wikivital-mathematics,original,533,5,92
wikivital-mathematics,wikivital-mathematics,original,789,5,92
wikivital-mathematics,wikivital-mathematics,original,439,5,92
wikivital-mathematics,wikivital-mathematics,original,434,5,92
wikivital-mathematics,wikivital-mathematics,original,848,5,92
wikivital-mathematics,wikivital-mathematics,original,1012,5,92
wikivital-mathematics,wikivital-mathematics,original,642,5,92
wikivital-mathematics,wikivital-mathematics,original,424,5,92
wikivital-mathematics,wikivital-mathematics,original,437,5,92
wikivital-mathematics,wikivital-mathematics,original,436,5,92
wikivital-mathematics,wikivital-mathematics,original,656,5,92
wikivital-mathematics,wikivital-mathematics,original,657,5,92
wikivital-mathematics,wikivital-mathematics,original,597,5,92
wikivital-mathematics,wikivital-mathematics,original,341,5,92
wikivital-mathematics,wikivital-mathematics,original,927,5,92
wikivital-mathematics,wikivital-mathematics,original,438,5,92
wikivital-mathematics,wikivital-mathematics,original,910,5,92
wikivital-mathematics,wikivital-mathematics,original,359,5,92
wikivital-mathematics,wikivital-mathematics,original,880,5,92
wikivital-mathematics,wikivital-mathematics,original,939,5,92
wikivital-mathematics,wikivital-mathematics,original,453,5,92
wikivital-mathematics,wikivital-mathematics,original,882,5,92
wikivital-mathematics,wikivital-mathematics,original,459,5,92
wikivital-mathematics,wikivital-mathematics,original,440,5,92
wikivital-mathematics,wikivital-mathematics,original,445,5,92
wikivital-mathematics,wikivital-mathematics,original,447,5,92
wikivital-mathematics,wikivital-mathematics,original,452,5,92
wikivital-mathematics,wikivital-mathematics,original,538,5,92
wikivital-mathematics,wikivital-mathematics,original,449,5,92
wikivital-mathematics,wikivital-mathematics,original,101,5,92
wikivital-mathematics,wikivital-mathematics,original,444,5,92
wikivital-mathematics,wikivital-mathematics,original,1066,5,92
wikivital-mathematics,wikivital-mathematics,original,450,5,92
wikivital-mathematics,wikivital-mathematics,original,883,5,92
wikivital-mathematics,wikivital-mathematics,original,458,5,92
wikivital-mathematics,wikivital-mathematics,original,884,5,92
wikivital-mathematics,wikivital-mathematics,original,299,5,92
wikivital-mathematics,wikivital-mathematics,original,968,5,92
wikivital-mathematics,wikivital-mathematics,original,441,5,92
wikivital-mathematics,wikivital-mathematics,original,918,5,92
wikivital-mathematics,wikivital-mathematics,original,938,5,92
wikivital-mathematics,wikivital-mathematics,original,1050,5,92
wikivital-mathematics,wikivital-mathematics,original,725,5,92
wikivital-mathematics,wikivital-mathematics,original,53,5,92
wikivital-mathematics,wikivital-mathematics,original,457,5,92
